id,reference,label,strain,media,temperature,cell_count,end_lost,omit_count,end_single,end_small_bud,end_large_bud,end_cluster,lifespans,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,endCode,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
18,"1","chr 4 disome","YCM259 ","YPD",30,20,0,0,9,9,0,2,1,15,11,7,4,2,2,5,2,3,6,3,6,3,1,2,6,2,1,4,C,S,S,U,U,U,S,S,U,S,U,U,S,S,S,S,U,U,C,U,
19,"1","chr 5 disome","YCM260 ","YPD",30,20,0,0,6,11,0,3,4,23,2,5,12,6,13,24,8,5,7,13,5,10,5,13,5,6,3,9,S,S,S,S,C,S,C,S,S,S,S,U,S,C,U,U,U,S,U,U,
20,"1","chr 8 disome","YCM261 ","YPD",30,20,0,0,11,5,1,3,29,18,11,18,14,10,28,19,19,11,9,18,10,21,16,18,10,4,5,12,S,S,U,U,U,U,C,U,C,C,U,S,S,U,U,U,U,U,S,L,
21,"1","chr 9 disome","YCM262 ","YPD",30,20,0,0,11,6,0,3,23,22,29,26,27,21,22,27,27,20,27,44,20,18,32,20,25,7,22,20,S,U,U,S,U,U,S,U,U,S,U,C,U,C,S,U,C,U,S,U,
22,"1","chr 10 disome","YCM263 ","YPD",30,20,0,0,12,2,2,4,8,17,6,8,14,5,6,10,7,2,5,5,4,9,4,6,6,8,11,6,U,U,U,U,U,U,U,C,U,C,C,C,U,S,S,U,L,U,L,U,
23,"1","chr 11 disome","YCM264 ","YPD",30,20,0,0,17,3,0,0,15,27,14,21,5,18,16,5,8,14,10,18,12,9,2,10,13,9,9,12,U,U,U,U,S,U,U,U,U,U,U,U,U,U,S,U,U,U,S,U,
24,"1","chr 12 disome","YCM265 ","YPD",30,20,0,0,8,6,2,4,12,10,6,8,15,14,5,17,13,12,14,11,4,7,12,7,7,13,15,17,C,C,S,S,U,L,L,S,S,S,C,U,U,U,S,U,U,U,U,C,
25,"1","chr 13 disome","YCM266 ","YPD",30,20,1,0,10,7,1,1,11,14,20,17,10,11,10,11,20,,9,12,15,16,17,20,7,12,31,9,U,U,S,L,U,S,U,S,C,,S,U,S,S,U,U,U,U,U,S,
26,"1","chr 14 disome","YCM267 ","YPD",30,20,0,0,7,2,0,11,7,9,10,11,5,8,6,12,4,5,6,8,6,7,8,12,10,13,13,12,U,C,U,C,C,C,C,C,S,U,C,S,U,U,U,C,C,C,C,U,
27,"1","chr 15 disome","YCM268 ","YPD",30,20,0,0,10,8,0,2,23,27,22,11,26,19,20,18,13,20,31,26,26,24,25,13,10,20,23,27,S,U,S,S,U,S,U,S,U,U,U,S,U,C,U,S,U,S,C,U,
28,"1","chr 16 disome","YCM269 ","YPD",30,20,0,0,11,3,0,6,18,17,14,9,22,3,20,10,14,21,20,24,29,19,22,23,13,23,16,18,U,U,U,U,U,U,U,S,U,C,S,C,C,C,C,U,S,C,U,U,
29,"1","WT","YCM256 ","YPD",30,20,0,0,11,7,0,2,28,29,13,14,28,12,24,17,26,11,25,22,24,21,18,17,23,18,16,19,U,U,U,U,U,S,S,U,S,S,U,U,U,C,S,S,U,S,C,U,
